"High income,""HIC"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""46.2959102977035"",""52.3358701636942"",""54.8411117643556"",""63.3997569933399"",""68.8483751934303"",""72.8124173388868"",""75.1017492814605"",""74.9885008666743"",""80.1740798394698"",""82.7024267446383"",""84.2574309005162"",""83.9896260338123"",""82.6387408648316"",""83.7906633207988"",""87.2930947712318"",""88.6629685681713"",""89.9918931176138"",""89.8917769394478"",""89.9071324441183"",""90.7978821738192"",""91.32110386356"",""91.7696237089299"",""92.2669288039701"",""92.9412046093387"",""93.1675507323362"",""92.8439613736603"",""93.0765199402042"",""93.0925190900093"",""93.1887320369663"",""92.4563109343658"",""93.3582689683269"",""93.4470992487778"",""93.6117707798891"",""93.8052469450988"",""94.0554937960033"",""93.7009252200104"",""93.613331451768"",""93.4896042176282"",""93.9778437660396"",""93.2441271441893"",""93.0383227044659"",""93.0875906773678"",""93.1721017562689"","""","
"Hong Kong SAR, China,""HKG"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Honduras,""HND"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""31"",""34"",""48"",""49"",""44"",""53"",""60"",""57"",""76"",""94"",""90"",""86"",""89"",""94"",""93"",""89"",""91"",""89"",""98"",""98"",""98"",""99"",""97"",""95"",""92"",""96"",""95"",""94"",""93"",""98"",""98"",""97"",""97"",""97"",""97"",""98"",""98"",""98"",""91"",""89"",""82"",""81"",""77"","""","
"Heavily indebted poor countries (HIPC),""HPC"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""9.52763497151413"",""15.7415949529544"",""19.0432267289106"",""21.433327195368"",""22.6911780661084"",""28.6291425922856"",""36.1540901429799"",""38.8476054217944"",""44.452205435841"",""48.4432776773968"",""52.5072681192103"",""46.2573803434741"",""45.8482118011115"",""47.8125729082323"",""53.7501580888319"",""52.4652081721451"",""53.3639027923335"",""51.7517025638621"",""49.8744500053624"",""50.3388512414998"",""54.4784393082901"",""55.0066572259354"",""57.2716703752346"",""60.9336038591782"",""63.2057943075965"",""65.8995342810279"",""68.1361571468216"",""69.936551198016"",""69.9594538771318"",""72.7535595792214"",""74.6961728172211"",""74.7771081820716"",""75.6388138485579"",""74.1296962828649"",""73.7612873536484"",""73.5589096569896"",""72.5510385533524"",""73.8077821589664"",""73.4474301776123"",""73.5424676333595"",""71.8714778799476"",""69.4035296278792"",""70.1332429865949"","""","
"Croatia,""HRV"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""90"",""90"",""90"",""92"",""92"",""91"",""91"",""92"",""93"",""94"",""95"",""94"",""96"",""96"",""95"",""96"",""96"",""95"",""96"",""96"",""95"",""94"",""94"",""93"",""90"",""89"",""93"",""93"",""91"",""89"",""90"","""","
"Haiti,""HTI"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3"",""6"",""8"",""21"",""26"",""23"",""59"",""31"",""31"",""35"",""39"",""44"",""48"",""49"",""50"",""52"",""53"",""54"",""55"",""55"",""56"",""57"",""57"",""58"",""59"",""60"",""62"",""63"",""64"",""65"",""66"",""68"",""69"",""69"",""69"",""69"",""69"",""65"",""65"",""65"",""65"","""","
"Hungary,""HUN"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"","""","
"IBRD only,""IBD"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""9.81719698966753"",""11.4221096256574"",""12.063090306209"",""37.3771730728006"",""40.6924527266554"",""46.5317023944379"",""44.6438754175581"",""54.7268346143427"",""65.8580346214064"",""70.1856304441578"",""77.046096367284"",""72.1764639824985"",""73.6869975081994"",""74.2187529521377"",""75.1825221769607"",""78.2954061611127"",""78.3686086671553"",""75.3629843523445"",""74.886238306625"",""75.9589557779624"",""75.9765747794205"",""76.9477952283405"",""75.8105645154372"",""77.1146192102482"",""79.0949851191159"",""80.5098183102249"",""82.9982621287747"",""83.5986453179459"",""85.2416710359665"",""87.7936098454696"",""89.2311853459266"",""90.2802441623967"",""90.0730658101469"",""90.0770050650965"",""90.408892506956"",""91.1038813694977"",""91.4368095961286"",""91.2789340687307"",""92.8622346141474"",""92.5642989310625"",""88.613149764054"",""87.2338935745779"",""90.1484845806192"","""","
"IDA & IBRD total,""IBT"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""8.52680025586907"",""10.6646748512139"",""11.6311080915885"",""31.3705968079232"",""35.296655866693"",""40.9760331857402"",""41.3938474198457"",""49.7570694950625"",""59.7497204638521"",""65.4799452556726"",""71.5617542939205"",""67.345619204197"",""68.106368092732"",""68.5322097137355"",""69.9591212755803"",""71.9643238950301"",""71.702356043689"",""69.4739441535066"",""68.9937115605345"",""69.6036825866023"",""70.0763183634542"",""70.7060867962268"",""70.0953547923012"",""71.750795272121"",""73.7933993655783"",""75.3618914275053"",""77.2406995729835"",""77.8755737040869"",""79.5952820247139"",""82.3182595034071"",""83.1368691435035"",""83.5477500877897"",""83.1303157153323"",""83.2227757888292"",""83.5731415222304"",""83.9573750057211"",""84.2841322651238"",""84.6092220465119"",""85.7047601927577"",""85.555384507272"",""82.8543208353824"",""80.8816226246987"",""82.7811623772336"","""","
"IDA total,""IDA"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""4.73397059572761"",""8.44169379561942"",""10.3688111034881"",""13.7842821468305"",""19.8133738857907"",""25.3981856342514"",""32.2747780967457"",""35.7515555722409"",""42.4569616129935"",""52.3683612400206"",""56.5818289670328"",""54.2425811696884"",""53.3851621400119"",""54.4448443369754"",""57.4747702648985"",""57.2603701701136"",""56.6512350731279"",""56.5550716707176"",""56.4081813162738"",""56.3639153790777"",""58.0965464944008"",""58.2377173091256"",""58.900073388829"",""61.5230415948"",""63.8836018111488"",""65.8718894030006"",""66.7634037883739"",""67.6141559583961"",""69.5914455219878"",""72.6837647754477"",""72.483991973106"",""72.0156004611109"",""71.3877011394929"",""71.6332059187529"",""72.1098580916623"",""72.1883589597032"",""72.7372076429814"",""74.0448210479572"",""74.5363520216479"",""75.0556482787578"",""74.6702241605197"",""72.3094432175124"",""73.3189327453006"","""","
"IDA blend,""IDB"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""0.939857349318311"",""4.24369507787039"",""5.02652432188794"",""12.0221286851686"",""27.1642656324761"",""34.4738140066923"",""40.6220688626212"",""45.0025885620093"",""50.5308196446446"",""56.724434424525"",""56.2456445718712"",""57.5728160112829"",""54.5706311909043"",""52.5776008263362"",""52.8632848710877"",""52.7483036026707"",""51.321634327745"",""52.0660509907053"",""53.8990148470292"",""52.292131313725"",""52.2994043757331"",""52.42292345469"",""52.072145317164"",""54.211896024473"",""55.8375201638215"",""56.3210330968478"",""57.712883563699"",""55.9667927880404"",""61.5957412910877"",""65.4321680950575"",""63.3214700449926"",""61.4184138693707"",""61.0410097953366"",""63.1282136591544"",""64.3997088203748"",""64.5956061658029"",""66.7600381529135"",""68.384667644742"",""69.728054045115"",""71.2666085526591"",""72.9289723301142"",""72.2488075547703"",""72.8828257462306"","""","
"Indonesia,""IDN"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""6"",""13"",""26"",""45"",""48"",""51"",""54"",""58"",""61"",""65"",""68"",""66"",""63"",""79"",""77"",""77"",""77"",""76"",""76"",""72"",""74"",""76"",""77"",""79"",""76"",""76"",""74"",""78"",""80"",""82"",""87"",""86"",""87"",""88"",""90"",""89"",""88"",""76"",""72"",""84"","""","
"IDA only,""IDX"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""6.41066422464442"",""10.3127162408914"",""12.7857033263644"",""14.5929963938308"",""16.4018288307399"",""21.1571109436093"",""28.3658126187167"",""31.4005080746567"",""38.6313465224871"",""50.2894422902028"",""56.7434862872482"",""52.6307810242742"",""52.7819668403165"",""55.3910782510842"",""59.8026474783566"",""59.5336093326542"",""59.330931967186"",""58.8063350080122"",""57.6662098864106"",""58.4041913944597"",""61.0104131971604"",""61.1737635343793"",""62.3651014864129"",""65.2429581282493"",""67.9814808941752"",""70.7330830191408"",""71.3725323336692"",""73.5553558172828"",""73.6988426031217"",""76.4530942267425"",""77.2897702774803"",""77.537425878619"",""76.7952248837717"",""76.0794333324726"",""76.1281577342134"",""76.1225198517504"",""75.8094809238422"",""76.9355970537346"",""76.9824557509354"",""76.9743260983426"",""75.5472226541557"",""72.3398738829542"",""73.5368637801172"","""","
"Isle of Man,""IMN"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"India,""IND"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""1"",""10"",""24"",""32"",""42"",""56"",""43"",""51"",""59"",""67"",""72"",""66"",""55"",""53"",""56"",""56"",""57"",""56"",""60"",""64"",""68"",""69"",""70"",""72"",""78"",""82"",""84"",""83"",""83"",""85"",""87"",""88"",""90"",""93"",""95"",""89"",""89"",""95"","""","
"Not classified,""INX"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Ireland,""IRL"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""10"",""10"",""63"",""65"",""66"",""68"",""78"",""78"",""78"",""78"",""78"",""78"",""77"",""77"",""77"",""77"",""77"",""79"",""73"",""73"",""78"",""81"",""84"",""86"",""87"",""89"",""90"",""90"",""92"",""92"",""93"",""93"",""93"",""92"",""92"",""92"",""91"",""92"",""90"",""90"","""","
"Iran, Islamic Rep.,""IRN"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""39"",""48"",""55"",""38"",""38"",""62"",""55"",""55"",""83"",""79"",""85"",""84"",""96"",""96"",""97"",""95"",""99"",""95"",""99"",""99"",""99"",""96"",""99"",""99"",""96"",""94"",""99"",""97"",""98"",""99"",""99"",""99"",""98"",""98"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"","""","
"Iraq,""IRQ"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""9"",""10"",""11"",""12"",""25"",""70"",""75"",""91"",""85"",""79"",""75"",""71"",""67"",""63"",""72"",""80"",""82"",""85"",""88"",""90"",""86"",""82"",""77"",""73"",""69"",""69"",""62"",""64"",""75"",""81"",""75"",""80"",""74"",""73"",""70"",""71"",""79"",""81"",""85"",""82"",""76"",""75"",""88"","""","
"Iceland,""ISL"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""81"",""96"",""96"",""95"",""97"",""99"",""99"",""99"",""99"",""99"",""99"",""98"",""99"",""99"",""99"",""96"",""94"",""91"",""88"",""91"",""93"",""93"",""90"",""95"",""95"",""96"",""92"",""93"",""94"",""90"",""91"",""90"",""93"",""91"",""92"",""93"",""93"",""93"",""92"",""91"","""","
"Israel,""ISR"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""81"",""83"",""88"",""85"",""85"",""85"",""88"",""88"",""86"",""88"",""91"",""94"",""94"",""92"",""92"",""93"",""96"",""97"",""94"",""94"",""95"",""95"",""95"",""96"",""97"",""94"",""96"",""97"",""98"",""97"",""96"",""97"",""96"",""98"",""97"",""98"",""97"",""98"",""98"",""99"",""99"",""99"",""99"","""","
"Italy,""ITA"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""43"",""50"",""50"",""50"",""50"",""50"",""55"",""57"",""55"",""70"",""74"",""77"",""81"",""84"",""86"",""87"",""88"",""90"",""90"",""90"",""91"",""90"",""90"",""90"",""87"",""85"",""87"",""92"",""93"",""94"",""92"",""94"",""94"","""","
"Jamaica,""JAM"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""12"",""15"",""60"",""64"",""36"",""62"",""68"",""71"",""74"",""77"",""63"",""80"",""82"",""90"",""96"",""88"",""88"",""82"",""88"",""85"",""86"",""78"",""86"",""84"",""87"",""76"",""88"",""88"",""89"",""88"",""93"",""94"",""92"",""91"",""95"",""95"",""89"",""94"",""93"",""88"",""91"","""","
"Jordan,""JOR"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""29"",""40"",""48"",""56"",""65"",""73"",""81"",""87"",""87"",""84"",""87"",""85"",""91"",""88"",""91"",""92"",""94"",""95"",""93"",""83"",""94"",""99"",""95"",""96"",""99"",""95"",""99"",""95"",""95"",""95"",""98"",""98"",""98"",""97"",""98"",""94"",""96"",""93"",""92"",""87"",""76"",""76"",""76"","""","
"Japan,""JPN"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""69"",""68"",""66"",""70"",""73"",""73"",""74"",""75"",""76"",""77"",""73"",""71"",""69"",""68"",""81"",""93"",""94"",""94"",""95"",""95"",""96"",""98"",""98"",""98"",""98"",""98"",""97"",""96"",""95"",""94"",""94"",""94"",""96"",""95"",""98"",""96"",""96"",""97"",""97"",""96"",""98"",""95"",""98"","""","
"Kazakhstan,""KAZ"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""89"",""91"",""91"",""95"",""97"",""97"",""99"",""99"",""99"",""95"",""95"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""96"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""93"",""97"",""99"","""","
"Kenya,""KEN"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""55"",""63"",""65"",""69"",""72"",""75"",""78"",""81"",""84"",""84"",""84"",""83"",""81"",""79"",""90"",""76"",""78"",""77"",""78"",""72"",""73"",""69"",""77"",""80"",""90"",""88"",""86"",""87"",""93"",""94"",""95"",""96"",""96"",""89"",""89"",""89"",""88"",""89"",""90"","""","
"Kyrgyz Republic,""KGZ"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""94"",""93"",""88"",""97"",""98"",""98"",""98"",""99"",""98"",""99"",""98"",""99"",""99"",""99"",""97"",""99"",""99"",""99"",""99"",""97"",""98"",""99"",""96"",""99"",""97"",""95"",""96"",""96"",""92"",""93"",""94"","""","
"Cambodia,""KHM"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""27"",""29"",""54"",""53"",""39"",""39"",""34"",""39"",""33"",""36"",""50"",""62"",""56"",""50"",""54"",""63"",""65"",""59"",""52"",""65"",""80"",""79"",""78"",""79"",""89"",""92"",""90"",""88"",""84"",""79"",""83"",""85"",""85"",""86"",""87"",""87"",""83"",""83"",""83"","""","
"Kiribati,""KIR"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""24"",""8"",""4"",""9"",""14"",""54"",""63"",""75"",""62"",""77"",""89"",""70"",""47"",""64"",""82"",""77"",""62"",""80"",""76"",""88"",""72"",""56"",""85"",""61"",""93"",""72"",""82"",""89"",""90"",""91"",""91"",""88"",""84"",""80"",""81"",""84"",""94"",""82"",""80"",""85"","""","
"St. Kitts and Nevis,""KNA"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""85"",""91"",""96"",""91"",""77"",""90"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""97"",""99"",""99"",""99"",""90"",""99"",""98"",""98"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""95"",""99"",""93"",""95"",""98"",""93"",""96"",""97"",""95"",""96"",""95"","""","
"Korea, Rep.,""KOR"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""4"",""5"",""5"",""33"",""61"",""89"",""89"",""82"",""70"",""95"",""93"",""93"",""93"",""92"",""92"",""93"",""89"",""85"",""85"",""90"",""95"",""96"",""97"",""96"",""99"",""99"",""99"",""92"",""92"",""93"",""98"",""99"",""99"",""99"",""99"",""98"",""98"",""97"",""98"",""98"",""98"",""98"",""97"","""","
"Kuwait,""KWT"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""48"",""71"",""79"",""80"",""88"",""91"",""93"",""95"",""97"",""98"",""66"",""75"",""85"",""95"",""98"",""98"",""99"",""95"",""99"",""96"",""99"",""99"",""97"",""97"",""97"",""99"",""99"",""99"",""99"",""99"",""98"",""99"",""99"",""99"",""94"",""93"",""99"",""99"",""98"",""97"",""95"",""94"",""99"","""","
"Latin America & Caribbean (excluding high income),""LAC"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""40.2989476403967"",""47.9226413229093"",""47.5213436739302"",""46.4981238560105"",""51.2866244353359"",""59.3785074446597"",""60.9775514166905"",""59.5466612867831"",""65.5978050337039"",""69.6694332592332"",""76.0459442383003"",""80.6467178949468"",""83.6260233284446"",""82.7349597485798"",""81.4055717917479"",""88.0131301936856"",""84.8725198943465"",""89.5406590316957"",""90.5749501810809"",""92.5529236705238"",""93.9864673146423"",""94.5105452192911"",""94.0866193972245"",""94.5589277191264"",""93.7498435759144"",""93.667913128305"",""95.2159640334311"",""94.540031334608"",""95.0342891047427"",""95.081203048313"",""94.3475506522429"",""95.1543453843014"",""95.8773138883016"",""92.3156397493162"",""92.9150361429523"",""93.1168573841449"",""92.8017892698665"",""85.3875981254618"",""92.0964359703166"",""85.4241360761546"",""83.0958716955406"",""82.1136748155199"",""81.3873035944883"","""","
"Lao PDR,""LAO"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""7"",""7"",""7"",""6"",""6"",""10"",""11"",""23"",""20"",""32"",""47"",""46"",""46"",""73"",""68"",""73"",""67"",""71"",""71"",""42"",""50"",""55"",""42"",""36"",""41"",""48"",""40"",""52"",""59"",""64"",""67"",""69"",""78"",""81"",""81"",""81"",""86"",""86"",""83"",""79"",""73"",""76"","""","
"Lebanon,""LBN"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""1"",""8"",""16"",""23"",""30"",""39"",""48"",""58"",""61"",""65"",""76"",""88"",""88"",""85"",""85"",""89"",""83"",""77"",""71"",""65"",""59"",""53"",""58"",""63"",""69"",""74"",""79"",""80"",""80"",""81"",""81"",""82"",""82"",""82"",""82"",""82"",""82"",""82"",""74"",""67"",""67"","""","
"Liberia,""LBR"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""69"",""63"",""58"",""52"",""47"",""41"",""62"",""63"",""71"",""76"",""83"",""65"",""71"",""80"",""74"",""58"",""64"",""70"",""75"",""74"",""68"",""61"",""58"",""79"","""","
"Libya,""LBY"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""61"",""66"",""65"",""71"",""76"",""75"",""78"",""75"",""76"",""79"",""89"",""87"",""88"",""91"",""92"",""92"",""93"",""91"",""92"",""92"",""93"",""93"",""91"",""96"",""99"",""97"",""98"",""98"",""98"",""98"",""98"",""98"",""98"",""96"",""93"",""98"",""97"",""94"",""73"",""73"",""73"",""73"",""73"","""","
"St. Lucia,""LCA"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""43"",""36"",""60"",""68"",""91"",""81"",""83"",""91"",""82"",""97"",""75"",""94"",""92"",""94"",""95"",""95"",""90"",""95"",""88"",""89"",""98"",""90"",""95"",""94"",""94"",""94"",""99"",""99"",""95"",""91"",""99"",""99"",""99"",""97"",""99"",""87"",""86"",""96"",""89"",""77"",""81"","""","
"Latin America & Caribbean,""LCN"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""42.0307046691452"",""48.7482073172806"",""48.5805724293073"",""47.6262489640776"",""51.9311436309652"",""60.0524267476001"",""61.2130472395035"",""60.35964506811"",""65.7150403415318"",""69.3441209215179"",""75.9215645713714"",""80.357000800344"",""82.6475271880198"",""82.07377458163"",""82.4741787631366"",""86.1779526925109"",""84.119550509882"",""88.6413562559483"",""90.8876571899819"",""92.1485413858731"",""93.5213744657857"",""94.7111838477948"",""93.5294917261273"",""93.9664971018216"",""93.0446370097586"",""92.6751477245206"",""94.3813426944542"",""94.0749377543586"",""94.9392683590099"",""94.591153532712"",""93.4791431327761"",""94.5582008343997"",""95.2457380856971"",""91.8775934951077"",""92.7979778322578"",""93.1351565514352"",""92.5616556313023"",""86.3284590814396"",""91.2164976352231"",""86.2065607242154"",""82.9970839485856"",""81.8456837239609"",""81.2560181161085"","""","
"Least developed countries: UN classification,""LDC"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""5.81721430466303"",""9.79547859343714"",""11.9631485800848"",""14.7900036619213"",""16.1423950700635"",""20.6561166517746"",""26.8415188157871"",""30.2480489593135"",""37.0872058848829"",""48.0482079111301"",""54.3773995156354"",""50.1865194047681"",""49.6711360982188"",""52.5101421412023"",""57.376968541259"",""57.0366940861879"",""56.8956052486765"",""56.6008453000131"",""54.6087931516097"",""55.1558252468302"",""57.1512650160347"",""58.3789136614804"",""59.5841498491187"",""62.3181658095279"",""65.1160975115086"",""67.1604973074725"",""68.1263201924753"",""71.5313580614709"",""71.7369331959025"",""74.2523717609631"",""75.7007203544053"",""76.3026829720734"",""75.6341568376772"",""74.7825605702402"",""74.9069794559405"",""74.5427750355705"",""73.6731455574674"",""74.6168386169035"",""75.0371916861784"",""75.1219128999214"",""73.8256161102974"",""69.9922453442302"",""71.5519419955511"","""","
"Low income,""LIC"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""7.47880480325528"",""13.3843621750624"",""16.7374698563908"",""17.4684164205147"",""18.2111137826958"",""23.6045885082783"",""28.7472757345006"",""31.4436025992639"",""38.3858441130004"",""46.7200460246826"",""51.3599891873696"",""43.5324543102479"",""41.7862705258401"",""44.7667151731608"",""49.4262112195171"",""47.3331583519577"",""48.2225633292726"",""46.1121405447877"",""44.9896292276312"",""46.7137747835606"",""50.7002163011162"",""50.9694703814011"",""52.9075196270567"",""56.224683339852"",""59.4052036238212"",""62.2133200480793"",""64.4045007153613"",""66.5752815879556"",""67.3146976275252"",""70.0456406246979"",""72.1547956673995"",""72.5889079038468"",""71.4055251990928"",""69.9000954283763"",""69.8870839249053"",""69.5667403179749"",""69.279574527528"",""70.5319306475021"",""70.5506068018602"",""71.1575235226256"",""70.0047173135672"",""66.8115448516419"",""66.1009534389586"","""","
"Liechtenstein,""LIE"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Sri Lanka,""LKA"",""Immunization, measles (% of children ages 12-23 months)"",""SH.IMM.MEAS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3"",""20"",""45"",""60"",""68"",""76"",""80"",""79"",""82"",""86"",""84"",""87"",""89"",""94"",""94"",""95"",""99"",""99"",""99"",""99"",""96"",""99"",""99"",""98"",""98"",""97"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""99"",""96"",""97"",""99"","""","
